,Unnamed: 0,ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label
207,207,1004430,1000152,587,582,13,610000,"  راننده بسیار خوش اخلاق بود
",2024-04-15 03:43:01.342811,0
208,208,1000748,1003830,840,863,9,300000," خیلی حرفه ای و با دقت رانندگی میکرد
",2024-04-13 07:33:21.119314,0
209,209,1006475,1002862,1030,1029,45,1290000," راننده به موقع وارد محل توقف شد
",2024-04-16 03:10:11.467854,0
210,210,1006347,1001349,619,619,4,260000," خیلی خوب بود
",2024-04-15 21:26:38.646174,0
211,211,1006455,1003882,846,843,35,1230000," سرعت راننده یکم بالا بود
",2024-04-16 03:00:27.664948,0
212,212,1006537,1004475,634,843,57,1390000," راننده خیلی با اهتمام انندگی میکرد
",2024-04-16 03:39:26.017473,0
213,213,1002439,1004561,1029,1030,21,540000," خیلی به من احترام گذاشت
",2024-04-14 04:59:04.263069,0
214,214,1001955,1000238,586,1121,52,2150000," راننده به خوبی مرا به مقصد رساند
",2024-04-13 18:57:38.053304,0
215,215,1004472,1000471,608,581,44,1800000," خیلی خوب بود که راننده من را از ترافیک نجات کرد
",2024-04-15 03:57:44.280581,0
216,216,1002511,1001908,622,608,15,670000," خیلی زود به من اطلاعات مربوط به سفر داد
",2024-04-14 05:23:52.811972,0
217,217,1000387,1003856,1018,867,31,850000," راننده برای اطمینان من، متوقف شد
",2024-04-13 04:45:40.186243,0
218,218,1006904,1000481,631,631,7,220000," رفتار راننده خیلی مودب بود
",2024-04-16 06:32:08.610517,0
219,219,1006314,1004530,623,856,23,990000," خیلی خوشحالم که این راننده مرا میبرد
",2024-04-15 20:46:48.563696,0
220,220,1005016,1001419,601,583,28,720000," کیفیت خدمات این تاکسی آنلاین بسیار بالا بود
",2024-04-15 08:29:43.186950,0
221,221,1007619,1004556,631,631,5,190000," راننده تاکسی عالی بود
",2024-04-16 11:54:37.502647,0
222,222,1002019,1001346,1019,1017,33,1500000," از خدمات راضی بودم
",2024-04-13 20:00:36.986653,0
223,223,1004057,1002506,613,586,21,920000," تاکسی پاک و تمیز بود
",2024-04-14 17:43:16.484170,0
224,224,1000243,1001075,855,843,23,990000," خدمات ارائه شده در کل بسیار راضیکننده بود
",2024-04-13 03:30:48.973353,0
225,225,1000415,1003476,611,582,31,830000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-13 04:54:16.651076,0
226,226,1006820,1003724,609,841,30,1130000,"بهترین سفرم بود
",2024-04-16 05:57:39.499173,0
227,227,1003201,1000308,846,592,13,460000," راننده بسیار حرفهای بود
",2024-04-14 10:48:50.587024,0
228,228,1003527,1000353,601,1019,73,2630000,"این شرکت ارائه خدمات عالی دارد
",2024-04-14 13:08:05.601154,0
229,229,1000349,1001135,594,601,50,1730000,"رفتار راننده با من بسیار خوب بود
",2024-04-13 04:19:52.985608,0
230,230,1003272,1004385,863,863,8,380000," راننده توانایی بالایی داشت
",2024-04-14 11:12:20.443267,0
231,231,1004347,1003596,589,838,12,610000," از سرویس این شرکت سپاسگزار هستم
",2024-04-15 03:12:22.155764,0
232,232,1003682,1000603,587,589,33,870000," راننده بسیار حرفهای بود و در جریان سفر تمام تلاش خود را کرد
",2024-04-14 14:14:49.457237,0
233,233,1004442,1001336,863,589,28,1130000," راننده برای اطمینان از رضایت مسافران بسیار تلاش میکرد
",2024-04-15 03:46:05.660505,0
234,234,1001545,1003687,591,586,23,560000," مفتخرم که از خدمات این شرکت بهرهمند شدم
",2024-04-13 14:09:02.599017,0
235,235,1008113,1000286,635,635,7,230000,"راننده خواب آلود بود
",2024-04-16 15:26:49.083601,0
236,236,1006632,1002725,863,863,2,180000,"راننده خیلی خسته بود
",2024-04-16 04:35:15.305681,0
237,237,1002793,1001438,853,601,31,1050000,"راننده با تلفن حرف میزد
",2024-04-14 07:28:02.982142,0
238,238,1003068,1000237,601,619,31,1250000,"راننده خیلی بوق می زد
",2024-04-14 09:51:37.988112,0
239,239,1006226,1004445,587,594,19,720000,"راننده فحاشی میکرد
",2024-04-15 19:02:46.955424,0
240,240,1004808,1003551,859,1081,56,2280000,"راننده بی ادب بود
",2024-04-15 06:41:59.900160,0
241,241,1001709,1002752,594,594,5,230000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 15:34:29.290899,0
242,242,1008413,1000140,856,608,13,420000," راننده دوستانه برخورد کرد
",2024-04-16 18:47:58.239851,0
243,243,1006205,1001139,1019,1019,9,240000," راننده دوستانه برخورد کرد
",2024-04-15 18:44:46.530370,0
244,244,1000764,1004608,844,857,21,610000,"راننده خیلی خسته بود
",2024-04-13 07:40:33.238161,0
245,245,1005489,1000103,602,613,13,610000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-15 11:49:32.994450,1
246,246,1004303,1003503,856,622,26,1140000," راننده تاکسی عالی بود
",2024-04-15 02:46:00.194155,0
247,247,1000928,1001301,855,583,39,1110000,"راننده جلوی همه میپیچید
",2024-04-13 09:09:47.367477,0
248,248,1001483,1003088,1018,1019,34,770000," این راننده از مهارت رانندگی بالا برخوردار بود
",2024-04-13 13:30:36.724422,0
249,249,1007671,1000455,602,839,17,780000," از انتخابی که انجام دادم راضی ام  
",2024-04-16 12:11:05.141418,0
250,250,1005230,1000905,583,586,44,1330000," کولر روشن نکرد
",2024-04-15 10:01:15.522435,0
251,251,1001125,1002990,1019,1070,42,950000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-13 10:46:00.515818,0
252,252,1007551,1004119,862,862,5,330000,"این بدترین تجربه تاکسی آنلاینی بود که داشتم
",2024-04-16 11:19:32.252271,0
253,253,1006928,1003541,838,601,21,600000,"کوار روشن کردند
",2024-04-16 06:41:19.192730,0
254,254,1006640,1002057,1045,635,44,1030000," زمان زیادی تلف کرد
",2024-04-16 04:39:25.713637,0
255,255,1003090,1000789,631,1018,38,890000,"راننده درخواست مبلغ اضافی کرد
",2024-04-14 10:02:33.658806,0
256,256,1002729,1000409,864,613,28,1050000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 06:59:24.033396,0
257,257,1003262,1002805,587,579,18,830000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-14 11:09:16.806848,0
258,258,1006400,1004227,850,859,15,550000,"وسیله ام در خودرو جا ماند و به دستم رساندند
",2024-04-16 01:40:37.726247,0
259,259,1004263,1002973,622,1018,18,630000,"راننده خیلی کمک کردند به من
",2024-04-15 01:50:04.397306,0
260,260,1007405,1002777,601,582,16,600000," راننده دوستانه برخورد کرد
",2024-04-16 10:23:49.493904,0
261,261,1002197,1003594,610,862,12,640000,"راننده خیلی بوق می زد
",2024-04-14 02:49:28.736819,0
262,262,1007550,1004398,601,589,19,770000,"با این راننده احساس امنیت نداشتم
",2024-04-16 11:19:01.925732,0
263,263,1002967,1000384,619,619,3,210000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-14 08:56:33.064631,1
264,264,1002117,1003899,611,602,7,350000," از آنکه ماشین بسیار خراب بود و  تمیز نبود انتقاد دارم
",2024-04-14 00:41:39.530694,0
265,265,1005724,1002871,589,856,34,870000," تاخیر زیاد به وجود آمد
",2024-04-15 13:36:02.676933,0
266,266,1003753,1002212,838,582,13,560000," از خدمات راضی بودم
",2024-04-14 14:42:32.183626,0
267,267,1007695,1002971,1030,1030,3,180000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-16 12:19:30.586577,0
268,268,1007229,1002146,587,587,8,290000,"این تجربه به هیچ وجه قابل قبول نبود راننده بیحوصله بود
",2024-04-16 09:04:28.493785,0
269,269,1000559,1004409,852,627,4,210000," راننده تاکسی عالی بود
",2024-04-13 06:01:29.041050,0
270,270,1005166,1004303,851,634,53,1200000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-15 09:33:35.721187,0
271,271,1004434,1002293,591,586,28,1240000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-15 03:43:30.686750,0
272,272,1001812,1004165,595,595,6,240000,"راننده مودب بود
",2024-04-13 16:39:25.577952,0
273,273,1002129,1001793,634,634,11,320000,"ماشین بوی خوبی میداد
",2024-04-14 01:13:40.330697,0
274,274,1006479,1000313,583,593,23,990000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-16 03:12:53.304898,0
275,275,1000528,1002776,601,1070,50,1290000," راننده دوستانه برخورد کرد
",2024-04-13 05:54:45.461075,0
276,276,1005070,1004363,631,631,8,270000,"خوش برخورد بودند
",2024-04-15 08:56:23.669784,0
277,277,1005760,1001931,841,589,21,550000," خواستم جایگزینی برای راننده داشته باشم که میسر نشد
",2024-04-15 13:55:50.480397,0
278,278,1006863,1002527,617,863,44,1220000," در طول مسیر برا بنزین ایستادن
",2024-04-16 06:14:51.445560,0
279,279,1001439,1003459,629,608,22,580000," برای این سفر عالی، از راننده تلاشگرم سپاس گزاری میکنم
",2024-04-13 13:10:07.027247,0
280,280,1004101,1003815,846,593,9,390000,"راننده خواب آلود بود
",2024-04-14 18:30:46.518102,0
281,281,1005564,1002521,589,589,7,240000," مسیری که راننده انتخاب کرد باعث تأخیر زیادی شد و تجربهی منفی ایجاد کرد
",2024-04-15 12:26:02.591226,0
282,282,1006738,1001139,1019,1081,32,900000,"موسیقی با صدای بلند! ازاردهنده بود!
",2024-04-16 05:20:26.401626,0
283,283,1005221,1004178,580,582,29,890000,"راننده خیلی تند رانندگی میکرد
",2024-04-15 09:56:48.829108,0
284,284,1000681,1004089,601,866,8,310000," کولر روشن نکرد
",2024-04-13 07:01:50.032661,0
285,285,1003280,1003252,839,589,8,310000," مسیری که راننده انتخاب کرد باعث تأخیر زیادی شد و تجربهی منفی ایجاد کرد
",2024-04-14 11:15:55.539581,0
286,286,1006188,1002612,843,611,18,610000," راننده برای اطمینان من، متوقف شد
",2024-04-15 18:30:43.618566,0
287,287,1002881,1003747,602,849,20,680000," به نقشه توجه نکردند، مسیر اشتباه رفتند!
",2024-04-14 08:15:05.963895,0
288,288,1001378,1004289,1045,635,56,1420000," خیلی خوشحالم که این راننده مرا میبرد
",2024-04-13 12:43:23.713183,0
289,289,1007006,1000765,860,603,18,780000," من به طور جدی نگران ایمنی خود در طول سفر بودم به دلیل رانندگی پرخطر راننده
",2024-04-16 07:18:30.035002,0
290,290,1002920,1002488,629,862,32,890000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-14 08:29:41.110440,0
291,291,1002889,1002525,836,836,24,410000,"راننده ناشنوا بود و خوشحالم این افراد توانسته اند کار پیدا کنند
",2024-04-14 08:17:26.929209,0
292,292,1006725,1000536,860,603,18,790000,"ماشین تمیز بود و راننده مودب
",2024-04-16 05:17:32.185872,0
293,293,1006590,1003597,850,839,41,1390000," رانندگی خطرناک راننده باعث شد که به طور جدی از امنیت خود نگران باشم
",2024-04-16 04:07:09.961623,0
294,294,1001465,1000175,602,608,27,860000," خیلی خوب بود که راننده من را از ترافیک نجات کرد
",2024-04-13 13:22:41.525235,0
295,295,1005238,1001598,603,845,5,350000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 10:07:06.436135,0
296,296,1003249,1000780,623,858,13,410000,"راننده خیلی بوق می زد
",2024-04-14 11:03:49.130417,0
297,297,1005353,1004582,866,608,17,850000," تاخیر زیاد به وجود آمد
",2024-04-15 10:57:39.473617,0
298,298,1003463,1000175,589,867,35,880000," راننده غیرحرفهای بود و ماشین در وضعیت وحشتناکی بود
",2024-04-14 12:37:30.204676,0
299,299,1001781,1001561,627,634,54,1890000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-13 16:16:09.191587,0
300,300,1001255,1000619,859,582,26,1260000," راننده به زمان تعیین شده دقت کرد
",2024-04-13 11:36:33.882938,0
301,301,1001339,1004623,631,631,10,320000,"خیلی ناراضی بودم
",2024-04-13 12:23:05.696731,0
302,302,1000035,1003211,609,1019,39,2190000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-12 21:08:06.378891,0
303,303,1002584,1002865,861,861,3,280000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-14 05:57:28.242909,0
304,304,1004940,1003543,613,1071,73,1760000," ماشین بسیار شیک بود و  راننده از هر لحاظ حرفهای بود
",2024-04-15 07:55:48.105020,0
305,305,1005194,1000160,587,839,32,870000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-15 09:44:54.841681,0
306,306,1002067,1001994,843,848,10,440000,"برای من مزاحمت ایجاد کردند
",2024-04-13 21:02:26.993848,0
307,307,1002323,1002999,861,601,19,1010000," من به طور جدی نگران ایمنی خود در طول سفر بودم به دلیل رانندگی پرخطر راننده
",2024-04-14 03:55:06.845174,0
